"Date","Price","Open","High","Low","Vol.","Change %"
"04/19/2023","8,205.80","8,221.28","8,262.19","8,204.38","396.31K","-0.19%"
"04/18/2023","8,221.75","8,137.61","8,221.75","8,137.61","320.24K","0.98%"
"04/17/2023","8,141.60","8,148.88","8,148.88","8,088.16","492.65K","-0.09%"
"04/14/2023","8,149.20","8,201.23","8,201.23","8,137.24","688.29K","-0.63%"
"04/13/2023","8,201.23","8,210.72","8,210.72","8,176.39","428.58K","-0.12%"
"04/12/2023","8,211.46","8,232.09","8,236.94","8,199.73","562.79K","-0.24%"
"04/11/2023","8,230.88","8,223.70","8,246.65","8,218.73","682.45K","0.06%"
"04/10/2023","8,225.85","8,237.99","8,252.06","8,200.45","2.19M","-0.15%"
"04/07/2023","8,237.99","8,221.01","8,252.88","8,212.32","1.88M","0.20%"
"04/06/2023","8,221.23","8,249.80","8,273.23","8,195.47","2.16M","-0.35%"
"04/05/2023","8,249.80","8,212.41","8,252.65","8,193.47","733.90K","0.46%"
"04/04/2023","8,212.30","8,133.66","8,212.30","8,114.40","351.20K","0.97%"
"04/03/2023","8,133.32","8,128.63","8,133.45","8,098.29","411.56K","0.06%"
"03/31/2023","8,128.74","8,120.45","8,142.28","8,107.89","359.65K","0.08%"
"03/30/2023","8,122.64","8,116.27","8,129.77","8,090.89","661.93K","0.08%"
"03/29/2023","8,116.27","8,095.51","8,116.69","8,072.45","319.92K","0.26%"
"03/28/2023","8,095.51","8,102.28","8,112.11","8,069.84","339.72K","-0.11%"
"03/27/2023","8,104.22","8,069.11","8,104.22","8,051.11","240.64K","0.44%"
"03/24/2023","8,069.11","8,047.41","8,069.23","8,025.32","499.46K","0.31%"
"03/23/2023","8,043.79","8,013.98","8,053.55","8,008.62","501.74K","0.38%"
"03/22/2023","8,013.47","8,046.79","8,046.79","8,001.02","188.12K","-0.41%"
"03/21/2023","8,046.79","8,076.18","8,081.94","8,022.19","195.55K","-0.36%"
"03/17/2023","8,076.18","8,081.02","8,085.80","8,036.29","252.98K","-0.06%"
"03/16/2023","8,081.02","8,093.37","8,102.35","8,069.40","237.32K","-0.15%"
"03/15/2023","8,093.37","8,100.50","8,105.53","8,061.71","296.46K","-0.09%"
"03/14/2023","8,100.50","8,089.51","8,101.13","8,071.98","244.99K","0.14%"
"03/13/2023","8,089.51","8,090.29","8,104.25","8,072.38","141.00K","0.04%"
"03/10/2023","8,086.27","8,115.74","8,120.60","8,068.71","191.86K","-0.29%"
"03/09/2023","8,109.47","8,092.05","8,130.73","8,092.05","194.25K","0.22%"
"03/08/2023","8,092.05","8,105.62","8,107.40","8,058.26","388.62K","-0.17%"
"03/07/2023","8,105.62","8,131.78","8,132.04","8,090.11","275.48K","-0.32%"
"03/06/2023","8,131.78","8,101.21","8,154.19","8,101.21","464.01K","0.38%"
"03/03/2023","8,101.07","8,087.83","8,101.82","8,067.44","321.89K","0.22%"
"03/02/2023","8,083.41","8,034.67","8,083.41","8,027.38","232.48K","0.61%"
"03/01/2023","8,034.45","8,044.96","8,079.19","8,023.78","243.73K","-0.13%"
"02/28/2023","8,044.81","8,021.00","8,058.50","8,011.88","337.20K","0.30%"
"02/27/2023","8,021.00","8,042.83","8,042.83","7,977.48","861.61K","-0.25%"
"02/24/2023","8,040.88","8,040.80","8,051.54","8,001.98","186.91K","0.01%"
"02/23/2023","8,040.28","8,046.19","8,066.31","7,970.94","552.34K","-0.06%"
"02/22/2023","8,045.40","8,094.52","8,103.92","8,004.51","182.83K","-0.55%"
"02/21/2023","8,089.66","8,096.76","8,103.56","8,071.26","190.25K","-0.12%"
"02/20/2023","8,099.49","8,131.25","8,131.25","8,087.28","213.64K","-0.40%"
"02/17/2023","8,131.73","8,126.22","8,132.52","8,089.27","427.96K","0.07%"
"02/16/2023","8,126.22","8,121.63","8,135.15","8,104.39","359.60K","0.06%"
"02/15/2023","8,121.33","8,161.99","8,161.99","8,112.98","448.63K","-0.50%"
"02/14/2023","8,161.99","8,126.56","8,161.99","8,089.95","366.58K","0.75%"
"02/13/2023","8,101.45","8,048.99","8,101.45","8,037.99","356.65K","0.65%"
"02/10/2023","8,048.99","8,071.08","8,071.22","8,002.76","340.45K","-0.27%"
"02/09/2023","8,071.08","8,120.12","8,135.65","8,071.06","290.40K","-0.60%"
"02/08/2023","8,120.12","8,165.12","8,165.12","8,097.30","259.35K","-0.71%"
"02/07/2023","8,178.37","8,205.18","8,223.43","8,133.56","256.94K","-0.33%"
"02/06/2023","8,205.25","8,220.55","8,239.47","8,190.02","286.54K","-0.18%"
"02/03/2023","8,220.06","8,188.49","8,220.58","8,184.11","212.17K","0.39%"
"02/02/2023","8,188.49","8,240.43","8,240.43","8,101.89","258.92K","-0.63%"
"02/01/2023","8,240.43","8,277.33","8,298.55","8,215.80","446.51K","-0.45%"
"01/31/2023","8,277.33","8,315.26","8,315.38","8,267.47","276.77K","-0.46%"
"01/30/2023","8,315.26","8,349.93","8,353.43","8,294.20","249.99K","-0.42%"
"01/27/2023","8,350.48","8,272.89","8,350.48","8,272.89","638.75K","0.95%"
"01/26/2023","8,271.98","8,223.93","8,273.02","8,194.79","434.69K","0.59%"
"01/25/2023","8,223.82","8,237.04","8,246.79","8,196.83","385.83K","-0.14%"
"01/24/2023","8,235.56","8,203.69","8,243.71","8,203.69","244.67K","0.39%"
"01/23/2023","8,203.97","8,248.48","8,252.57","8,203.97","207.61K","-0.54%"
"01/20/2023","8,248.48","8,230.20","8,254.91","8,221.51","285.21K","0.23%"
"01/19/2023","8,229.79","8,230.55","8,240.59","8,220.15","247.20K","-0.01%"
"01/18/2023","8,230.55","8,286.68","8,295.45","8,204.66","416.48K","-0.62%"
"01/17/2023","8,282.31","8,301.80","8,304.55","8,263.79","630.79K","-0.24%"
"01/16/2023","8,302.20","8,286.92","8,319.42","8,273.81","623.83K","0.18%"
"01/13/2023","8,287.21","8,237.83","8,287.21","8,224.24","470.04K","0.60%"
"01/12/2023","8,237.83","8,116.45","8,238.01","8,116.45","701.03K","1.50%"
"01/11/2023","8,116.31","8,106.30","8,117.14","8,059.95","389.48K","0.13%"
"01/10/2023","8,105.90","8,107.96","8,126.52","8,087.44","571.52K","-0.01%"
"01/09/2023","8,106.59","8,102.81","8,119.54","8,074.16","416.59K","0.01%"
"01/06/2023","8,105.78","8,087.45","8,105.78","8,054.51","424.57K","0.23%"
"01/05/2023","8,087.56","8,048.01","8,087.56","8,029.43","553.12K","0.48%"
"01/04/2023","8,048.70","8,069.63","8,069.63","8,030.10","476.98K","-0.25%"
"01/03/2023","8,069.25","8,092.53","8,092.53","8,042.56","330.41K","-0.31%"
"01/02/2023","8,094.20","8,110.48","8,134.57","8,051.23","270.76K","-0.19%"
"12/30/2022","8,109.68","8,112.69","8,123.92","8,099.47","1.53M","-0.04%"
"12/29/2022","8,112.69","8,073.31","8,112.89","8,050.20","459.27K","0.49%"
"12/28/2022","8,073.04","8,083.66","8,091.29","8,054.78","394.56K","-0.16%"
"12/27/2022","8,085.65","8,067.38","8,085.65","8,031.94","571.78K","0.23%"
"12/26/2022","8,067.38","8,074.71","8,093.35","8,045.54","398.40K","-0.09%"
"12/23/2022","8,074.60","8,100.34","8,114.49","8,045.51","462.71K","-0.30%"
"12/22/2022","8,098.80","8,094.39","8,108.70","8,081.02","219.41K","-0.03%"
"12/21/2022","8,100.93","8,126.26","8,131.90","8,090.04","370.60K","-0.31%"
"12/20/2022","8,126.26","8,133.08","8,139.15","8,107.10","930.61K","-0.08%"
"12/19/2022","8,133.08","8,121.79","8,142.92","8,110.63","718.73K","0.14%"
"12/16/2022","8,121.79","8,112.20","8,127.57","8,103.29","146.06K","0.12%"
"12/15/2022","8,111.91","8,111.09","8,125.55","8,089.33","397.25K","0.05%"
"12/14/2022","8,108.19","8,108.18","8,114.99","8,085.11","399.27K","-0.02%"
"12/13/2022","8,109.61","8,121.71","8,121.71","8,080.92","489.44K","-0.11%"
"12/12/2022","8,118.49","8,068.08","8,125.79","8,068.08","301.81K","0.62%"
"12/09/2022","8,068.08","8,029.84","8,071.56","7,997.38","591.98K","0.48%"
"12/08/2022","8,029.84","8,033.79","8,036.40","8,018.61","163.36K","-0.06%"
"12/07/2022","8,034.65","8,050.42","8,055.21","8,002.85","289.37K","-0.20%"
"12/06/2022","8,050.42","8,078.71","8,091.81","8,020.43","203.95K","-0.35%"
"12/05/2022","8,078.71","8,066.16","8,079.52","8,042.60","371.06K","0.16%"
"12/02/2022","8,066.16","8,066.15","8,080.44","8,032.47","249.74K","0.00%"
"12/01/2022","8,066.15","8,084.58","8,113.67","8,057.96","221.56K","-0.23%"
"11/30/2022","8,084.58","8,092.36","8,122.29","8,062.15","397.79K","-0.11%"
"11/29/2022","8,093.44","8,097.05","8,107.98","8,085.23","219.19K","-0.04%"
"11/28/2022","8,096.86","8,080.08","8,109.89","8,080.08","392.79K","0.26%"
"11/25/2022","8,075.79","8,079.95","8,091.49","8,060.65","187.42K","-0.05%"
"11/24/2022","8,079.87","8,090.29","8,090.85","8,044.43","207.87K","-0.13%"
"11/23/2022","8,090.29","8,096.96","8,109.22","8,071.10","238.12K","-0.08%"
"11/22/2022","8,096.96","8,113.05","8,113.45","8,073.93","1.14M","-0.20%"
"11/21/2022","8,113.03","8,078.88","8,114.18","8,067.83","430.91K","0.45%"
"11/18/2022","8,076.42","8,050.54","8,092.75","8,024.65","463.85K","0.28%"
"11/17/2022","8,054.14","8,061.24","8,073.84","8,035.23","318.83K","-0.09%"
"11/16/2022","8,061.24","8,089.62","8,093.41","8,027.75","202.15K","-0.36%"
"11/15/2022","8,090.22","8,137.03","8,137.03","8,070.32","351.24K","-0.57%"
"11/14/2022","8,136.88","8,125.50","8,149.20","8,114.12","434.35K","0.14%"
"11/11/2022","8,125.42","8,162.81","8,170.26","8,097.43","623.31K","-0.46%"
"11/10/2022","8,162.81","8,186.40","8,191.78","8,143.49","473.22K","-0.29%"
"11/09/2022","8,186.40","8,221.31","8,221.31","8,175.04","431.66K","-0.42%"
"11/08/2022","8,221.31","8,221.77","8,235.64","8,176.40","368.05K","-0.01%"
"11/07/2022","8,222.15","8,228.50","8,234.70","8,185.64","905.04K","-0.08%"
"11/04/2022","8,228.50","8,248.07","8,252.73","8,206.67","406.16K","-0.21%"
"11/03/2022","8,245.99","8,244.26","8,256.39","8,211.22","985.14K","-0.03%"
"11/02/2022","8,248.77","8,267.03","8,281.33","8,214.16","315.34K","-0.24%"
"11/01/2022","8,268.38","8,222.50","8,273.68","8,207.89","459.28K","0.56%"
"10/31/2022","8,222.50","8,195.51","8,235.87","8,195.51","403.08K","0.34%"
"10/28/2022","8,194.43","8,169.77","8,202.76","8,169.77","251.39K","0.30%"
"10/27/2022","8,170.31","8,172.59","8,173.03","8,156.17","349.61K","-0.03%"
"10/26/2022","8,172.44","8,144.13","8,185.81","8,119.45","1.64M","0.34%"
"10/25/2022","8,144.61","8,126.68","8,146.05","8,090.01","653.42K","0.22%"
"10/24/2022","8,126.59","8,121.67","8,130.67","8,089.60","221.54K","0.06%"
"10/21/2022","8,121.67","8,102.23","8,153.24","8,102.23","661.96K","0.22%"
"10/20/2022","8,103.47","8,118.04","8,118.04","8,081.54","692.32K","-0.18%"
"10/19/2022","8,118.04","8,126.68","8,126.68","8,100.27","577.22K","-0.11%"
"10/18/2022","8,126.83","8,129.75","8,148.34","8,105.98","468.53K","-0.05%"
"10/17/2022","8,130.79","8,125.17","8,158.65","8,111.13","1.87M","0.07%"
"10/14/2022","8,125.17","8,109.13","8,145.25","8,109.13","689.32K","0.20%"
"10/13/2022","8,109.13","8,101.49","8,149.06","8,101.03","364.04K","0.09%"
"10/12/2022","8,101.49","8,157.72","8,165.80","8,101.49","1.04M","-0.69%"
"10/11/2022","8,157.72","8,144.16","8,166.13","8,123.48","1.42M","0.17%"
"10/10/2022","8,144.16","8,109.44","8,144.30","8,077.45","701.95K","0.43%"
"10/07/2022","8,109.48","8,167.34","8,167.34","8,099.40","521.29K","-0.71%"
"10/06/2022","8,167.32","8,173.21","8,179.50","8,148.39","1.90M","-0.03%"
"10/05/2022","8,170.06","8,241.41","8,241.41","8,143.62","1.04M","-0.87%"
"10/04/2022","8,241.61","8,304.79","8,330.97","8,208.99","1.05M","-0.76%"
"10/03/2022","8,304.77","8,322.53","8,338.69","8,265.12","1.63M","-0.21%"
"09/30/2022","8,322.53","8,351.35","8,366.55","8,281.68","867.75K","-0.34%"
"09/29/2022","8,351.17","8,314.59","8,363.51","8,311.17","1.01M","0.36%"
"09/28/2022","8,321.12","8,304.14","8,349.96","8,296.42","907.38K","0.20%"
"09/27/2022","8,304.16","8,268.24","8,340.70","8,254.04","1.12M","0.43%"
"09/26/2022","8,268.24","8,191.50","8,268.24","8,168.29","812.43K","0.93%"
"09/23/2022","8,192.23","8,155.53","8,214.28","8,140.53","1.79M","0.45%"
"09/22/2022","8,155.53","8,165.04","8,171.02","8,125.86","806.08K","-0.12%"
"09/21/2022","8,165.04","8,123.30","8,165.85","8,116.52","1.59M","0.50%"
"09/20/2022","8,124.05","8,126.70","8,135.57","8,093.29","732.07K","-0.03%"
"09/19/2022","8,126.30","8,126.54","8,147.07","8,117.53","449.45K","0.00%"
"09/16/2022","8,126.54","8,151.47","8,151.81","8,120.89","818.27K","-0.31%"
"09/15/2022","8,151.56","8,179.48","8,185.31","8,130.82","439.89K","-0.33%"
"09/14/2022","8,178.69","8,181.51","8,195.14","8,166.05","817.15K","-0.05%"
"09/13/2022","8,183.05","8,186.53","8,186.53","8,144.54","693.66K","-0.03%"
"09/12/2022","8,185.34","8,200.20","8,215.78","8,170.55","1.17M","-0.19%"
"09/09/2022","8,201.10","8,192.14","8,225.97","8,163.17","1.12M","0.11%"
"09/08/2022","8,192.26","8,213.69","8,221.49","8,173.36","1.60M","-0.30%"
"09/07/2022","8,216.78","8,129.95","8,216.78","8,129.89","632.44K","1.08%"
"09/06/2022","8,128.61","8,113.32","8,130.73","8,089.73","1.12M","0.19%"
"09/05/2022","8,113.56","8,105.03","8,117.94","8,088.30","703.77K","0.11%"
"09/02/2022","8,105.03","8,133.86","8,148.48","8,088.04","1.46M","-0.35%"
"09/01/2022","8,133.69","8,107.28","8,133.69","8,090.07","1.77M","0.33%"
"08/31/2022","8,107.28","8,012.51","8,107.28","8,011.07","1.15M","1.18%"
"08/30/2022","8,012.46","8,001.34","8,024.80","7,981.34","1.19M","0.14%"
"08/29/2022","8,001.34","7,971.77","8,001.34","7,954.31","655.30K","0.37%"
"08/26/2022","7,971.79","7,945.51","7,971.82","7,945.51","2.59M","0.33%"
"08/25/2022","7,945.51","7,917.17","7,946.51","7,917.17","490.18K","0.36%"
"08/24/2022","7,917.25","7,912.17","7,917.25","7,895.06","349.65K","0.06%"
"08/23/2022","7,912.17","7,916.32","7,919.24","7,886.48","452.52K","-0.05%"
"08/22/2022","7,915.81","7,932.09","7,932.09","7,898.26","366.02K","-0.19%"
"08/19/2022","7,930.55","7,916.70","7,942.99","7,909.17","288.19K","0.17%"
"08/18/2022","7,916.70","7,841.09","7,923.67","7,841.09","604.08K","0.96%"
"08/17/2022","7,841.19","7,832.23","7,854.62","7,824.95","411.71K","0.11%"
"08/16/2022","7,832.23","7,804.20","7,843.84","7,798.27","475.57K","0.36%"
"08/15/2022","7,803.96","7,804.99","7,807.83","7,778.37","347.49K","-0.01%"
"08/12/2022","7,804.99","7,782.08","7,806.87","7,776.09","480.63K","0.29%"
"08/11/2022","7,782.46","7,780.26","7,792.77","7,763.91","403.11K","0.03%"
"08/10/2022","7,780.26","7,761.14","7,793.18","7,761.14","391.63K","0.25%"
"08/09/2022","7,761.14","7,756.59","7,770.12","7,748.53","471.57K","0.06%"
"08/08/2022","7,756.56","7,750.57","7,760.45","7,741.67","414.55K","0.09%"
"08/05/2022","7,749.59","7,772.63","7,784.50","7,734.33","332.84K","-0.30%"
"08/04/2022","7,772.63","7,751.66","7,772.70","7,730.85","327.56K","0.24%"
"08/03/2022","7,754.08","7,746.47","7,760.20","7,736.46","493.82K","0.10%"
"08/02/2022","7,746.47","7,749.03","7,754.77","7,725.31","770.65K","-0.03%"
"08/01/2022","7,749.15","7,731.48","7,751.16","7,721.46","285.68K","0.22%"
"07/29/2022","7,731.77","7,700.37","7,733.67","7,694.56","506.61K","0.41%"
"07/28/2022","7,700.39","7,693.46","7,714.64","7,684.32","3.48M","0.09%"
"07/27/2022","7,693.46","7,694.49","7,704.37","7,675.55","333.88K","-0.01%"
"07/26/2022","7,694.17","7,669.27","7,727.74","7,668.04","586.61K","0.33%"
"07/22/2022","7,669.02","7,617.84","7,674.30","7,617.84","910.00K","0.67%"
"07/21/2022","7,618.04","7,596.71","7,620.39","7,588.84","802.27K","0.27%"
"07/20/2022","7,597.61","7,562.80","7,598.43","7,556.42","660.24K","0.46%"
"07/19/2022","7,562.91","7,584.13","7,584.13","7,557.75","449.12K","-0.29%"
"07/18/2022","7,585.01","7,579.44","7,589.82","7,568.69","323.83K","0.05%"
"07/15/2022","7,580.97","7,557.02","7,588.54","7,557.02","385.63K","0.32%"
"07/14/2022","7,556.64","7,545.03","7,562.86","7,531.88","415.46K","0.16%"
"07/13/2022","7,544.41","7,529.58","7,559.92","7,529.58","347.35K","0.20%"
"07/12/2022","7,529.58","7,522.96","7,541.72","7,512.43","602.76K","0.05%"
"07/11/2022","7,525.98","7,519.31","7,547.76","7,514.79","373.79K","0.09%"
"07/08/2022","7,519.31","7,514.55","7,519.31","7,504.92","1.11M","0.06%"
"07/07/2022","7,514.55","7,514.90","7,519.62","7,504.79","653.41K","0.00%"
"07/06/2022","7,514.54","7,494.89","7,514.54","7,470.63","735.97K","0.26%"
"07/05/2022","7,494.69","7,515.43","7,516.49","7,479.24","821.22K","-0.28%"
"07/04/2022","7,515.43","7,494.45","7,516.77","7,493.77","462.86K","0.28%"
"07/01/2022","7,494.45","7,486.52","7,494.45","7,474.22","867.51K","0.11%"
"06/30/2022","7,486.52","7,487.65","7,541.81","7,474.52","376.80K","-0.02%"
"06/29/2022","7,487.80","7,520.34","7,524.40","7,465.55","328.54K","-0.43%"
"06/28/2022","7,520.34","7,530.20","7,537.96","7,500.77","260.27K","-0.13%"
"06/27/2022","7,530.20","7,541.63","7,552.36","7,496.01","239.50K","-0.15%"
"06/24/2022","7,541.63","7,561.23","7,576.34","7,530.79","216.23K","-0.26%"
"06/23/2022","7,561.47","7,544.08","7,585.57","7,543.81","515.83K","0.23%"
"06/22/2022","7,543.77","7,463.39","7,546.31","7,463.39","580.25K","1.08%"
"06/21/2022","7,463.06","7,460.27","7,483.78","7,435.37","227.53K","0.10%"
"06/20/2022","7,455.68","7,459.77","7,468.32","7,434.29","171.89K","-0.04%"
"06/17/2022","7,458.60","7,481.56","7,488.01","7,447.66","194.18K","-0.31%"
"06/16/2022","7,481.56","7,418.64","7,481.56","7,411.92","589.79K","0.85%"
"06/15/2022","7,418.56","7,385.26","7,421.60","7,369.44","356.55K","0.45%"
"06/14/2022","7,385.26","7,367.77","7,391.50","7,362.38","459.32K","0.24%"
"06/13/2022","7,367.77","7,349.28","7,370.85","7,348.97","469.07K","0.25%"
"06/10/2022","7,349.28","7,342.63","7,359.59","7,325.98","144.07K","0.09%"
"06/09/2022","7,342.63","7,339.29","7,357.49","7,322.20","246.72K","0.05%"
"06/08/2022","7,339.29","7,323.87","7,352.97","7,319.05","459.95K","0.21%"
"06/07/2022","7,323.77","7,340.67","7,353.05","7,318.28","429.54K","-0.23%"
"06/06/2022","7,340.67","7,341.63","7,352.26","7,331.67","190.96K","-0.01%"
"06/03/2022","7,341.61","7,369.89","7,369.89","7,320.90","249.16K","-0.38%"
"06/02/2022","7,369.95","7,382.03","7,387.82","7,338.12","453.74K","-0.16%"
"06/01/2022","7,382.03","7,378.51","7,389.73","7,369.30","504.60K","0.07%"
"05/31/2022","7,377.00","7,372.93","7,389.89","7,363.99","226.70K","0.06%"
"05/30/2022","7,372.93","7,354.07","7,391.16","7,354.07","392.67K","0.26%"
"05/27/2022","7,354.07","7,359.35","7,365.64","7,334.24","325.93K","-0.07%"
"05/26/2022","7,359.56","7,363.66","7,371.35","7,357.58","377.99K","-0.05%"
"05/25/2022","7,363.55","7,333.62","7,388.69","7,333.62","368.99K","0.41%"
"05/24/2022","7,333.62","7,320.98","7,349.33","7,308.27","389.64K","0.17%"
"05/23/2022","7,320.98","7,316.41","7,322.08","7,285.11","658.81K","0.06%"
"05/20/2022","7,316.41","7,316.75","7,328.87","7,261.53","279.76K","0.00%"
"05/19/2022","7,316.75","7,307.74","7,320.21","7,289.52","384.61K","0.14%"
"05/18/2022","7,306.49","7,280.26","7,313.94","7,279.54","486.51K","0.36%"
"05/17/2022","7,280.30","7,304.76","7,313.75","7,268.87","534.04K","-0.33%"
"05/16/2022","7,304.67","7,319.95","7,339.30","7,278.15","313.03K","-0.21%"
"05/13/2022","7,319.95","7,283.07","7,328.84","7,277.67","348.35K","0.52%"
"05/12/2022","7,282.30","7,269.52","7,305.47","7,269.52","426.75K","0.17%"
"05/11/2022","7,269.58","7,308.90","7,331.19","7,247.95","492.94K","-0.45%"
"05/10/2022","7,302.35","7,278.67","7,334.07","7,272.32","443.49K","0.33%"
"05/09/2022","7,278.44","7,275.44","7,330.54","7,262.94","611.77K","0.07%"
"05/06/2022","7,273.53","7,276.15","7,294.41","7,256.35","606.96K","-0.04%"
"05/05/2022","7,276.15","7,301.67","7,311.35","7,272.51","410.23K","-0.35%"
"05/04/2022","7,301.67","7,270.59","7,301.67","7,252.86","250.40K","0.63%"
"04/29/2022","7,256.15","7,238.95","7,257.32","7,233.64","250.40K","0.24%"
"04/28/2022","7,238.95","7,241.89","7,258.66","7,227.97","413.82K","-0.04%"
"04/27/2022","7,241.89","7,236.01","7,251.34","7,225.40","374.74K","0.08%"
"04/26/2022","7,236.05","7,229.40","7,240.01","7,212.21","494.49K","0.09%"
"04/25/2022","7,229.40","7,224.45","7,241.62","7,214.84","653.22K","0.06%"
"04/22/2022","7,224.72","7,237.45","7,237.88","7,217.29","437.16K","-0.18%"
"04/21/2022","7,237.45","7,234.99","7,244.55","7,216.81","529.58K","0.03%"
"04/20/2022","7,235.03","7,229.96","7,245.95","7,227.76","355.33K","0.05%"
"04/19/2022","7,231.43","7,234.72","7,251.64","7,214.83","475.06K","-0.05%"
"04/18/2022","7,234.86","7,251.33","7,257.39","7,227.78","1.85M","-0.23%"
"04/15/2022","7,251.22","7,263.29","7,263.29","7,224.75","377.83K","-0.18%"
"04/14/2022","7,263.98","7,227.04","7,265.49","7,223.94","1.15M","0.51%"
"04/13/2022","7,227.14","7,188.89","7,228.70","7,183.32","266.44K","0.57%"
"04/12/2022","7,185.88","7,172.37","7,185.88","7,162.44","371.27K","0.21%"
"04/11/2022","7,170.87","7,151.87","7,170.87","7,132.02","209.84K","0.30%"
"04/08/2022","7,149.44","7,150.78","7,167.20","7,136.02","316.22K","-0.01%"
"04/07/2022","7,150.05","7,125.85","7,164.73","7,119.36","501.50K","0.34%"
"04/06/2022","7,125.85","7,111.00","7,135.27","7,105.80","325.61K","0.21%"
"04/05/2022","7,111.00","7,092.61","7,128.14","7,080.24","381.65K","0.26%"
"04/04/2022","7,092.61","7,087.48","7,093.49","7,042.80","181.22K","0.05%"
"04/01/2022","7,089.19","7,107.79","7,116.18","7,081.14","150.19K","-0.26%"
"03/31/2022","7,107.89","7,087.47","7,108.28","7,066.30","218.22K","0.22%"
"03/30/2022","7,092.36","7,077.53","7,096.24","7,063.39","104.81K","0.21%"
"03/29/2022","7,077.80","7,070.25","7,087.69","7,036.13","233.27K","0.11%"
"03/28/2022","7,070.25","7,132.46","7,147.44","7,059.36","297.19K","-0.86%"
"03/25/2022","7,131.36","7,107.40","7,135.40","7,089.90","298.87K","0.33%"
"03/24/2022","7,108.10","7,093.62","7,108.10","7,075.97","1.76M","0.20%"
"03/23/2022","7,094.22","7,098.51","7,098.76","7,087.32","364.16K","-0.06%"
